"Gender","Ethnicity","EEO4.Description","EEOP.Job.Group.Description","Department","EEO.Function","Age","Employment.Status"
0,0,"Protective Service Workers","Protective Services - Sworn","PARKS & RECREATION",5,0,0
0,6,"Technicians","Protective Services - Sworn","PARKS & RECREATION",5,0,0
1,0,"Professionals","Professionals","PARKS & RECREATION",5,0,0
1,4,"Professionals","Professionals","PARKS & RECREATION",5,0,0
1,4,"Professionals","Administrative Support","COUNTY CLERK-RECORDER",11,0,0
0,4,"Administrative Support","Administrative Support","CUSTODY HEALTH SERVICES",8,0,0
0,4,"Paraprofessionals","Technicians","CUSTODY HEALTH SERVICES",8,0,1
0,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,0,0
0,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,0,0
1,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,0,0
1,4,"Professionals","Professionals","CUSTODY HEALTH SERVICES",8,0,0
1,5,"Administrative Support","Administrative Support","DEPARTMENT OF CORRECTION",4,0,0
1,5,"Administrative Support","Administrative Support","DEPARTMENT OF CORRECTION",4,0,0
1,5,"Administrative Support","Administrative Support","DEPARTMENT OF CORRECTION",4,0,0
0,5,"Service Maintenance","Service Maintenance","DEPARTMENT OF CORRECTION",4,0,0
1,4,"Service Maintenance","Service Maintenance","DEPARTMENT OF CORRECTION",4,0,0
0,5,"Service Maintenance","Service Maintenance","DEPARTMENT OF CORRECTION",4,0,0
0,4,"Service Maintenance","Service Maintenance","DEPARTMENT OF CORRECTION",4,0,0
1,4,"Paraprofessionals","Administrative Support","DEPARTMENT OF CORRECTION",4,0,0
0,5,"Professionals","Professionals","DEPARTMENT OF CORRECTION",4,0,0
0,4,"Professionals","Protective Services - Sworn","DEPARTMENT OF CORRECTION",4,0,0
0,4,"Professionals","Officials and Adminstrators","DEPARTMENT OF CORRECTION",4,0,0
0,4,"Professionals","Officials and Adminstrators","DEPARTMENT OF CORRECTION",4,0,0
0,5,"No EEO-4 Reporting","No EEO-4 Reporting","DEPT OF CHILD SUPPORT SERVICES",11,0,0
1,4,"Professionals","Professionals","DEPT OF CHILD SUPPORT SERVICES",11,0,0
1,4,"Service Maintenance","Skilled Craft","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
1,7,"Professionals","Officials and Adminstrators","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
0,4,"Professionals","Officials and Adminstrators","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
0,4,"Professionals","Officials and Adminstrators","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
0,7,"Professionals","Officials and Adminstrators","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
0,0,"Officials and Administrators","Officials and Adminstrators","DEPT OF ENVIRONMENTAL HEALTH",5,0,0
0,0,"Professionals","Professionals","DEPT OF PLANNING & DEVELOPMT",1,0,0
1,0,"Administrative Support","Administrative Support","DEPT OF TAX AND COLLECTIONS",7,0,0
1,4,"Administrative Support","Administrative Support","DEPT OF TAX AND COLLECTIONS",7,0,0
1,7,"Administrative Support","Administrative Support","DEPT OF TAX AND COLLECTIONS",7,0,0
1,7,"Administrative Support","Administrative Support","DEPT OF TAX AND COLLECTIONS",7,0,0
1,7,"Administrative Support","Administrative Support","DEPT OF TAX AND COLLECTIONS",7,0,0
1,4,"Administrative Support","Administrative Support","DISTRICT ATTORNEY",7,0,0
1,0,"Administrative Support","Administrative Support","DISTRICT ATTORNEY",7,0,0
1,5,"Administrative Support","Administrative Support","DISTRICT ATTORNEY",7,0,0
0,5,"Administrative Support","Administrative Support","DISTRICT ATTORNEY",7,0,0
1,4,"Administrative Support","Administrative Support","DISTRICT ATTORNEY",7,0,0
1,1,"Paraprofessionals","Administrative Support","DISTRICT ATTORNEY",7,0,0
0,5,"Paraprofessionals","Administrative Support","DISTRICT ATTORNEY",7,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","DISTRICT ATTORNEY",7,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","DISTRICT ATTORNEY",7,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","DISTRICT ATTORNEY",7,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","DISTRICT ATTORNEY",7,0,0
1,0,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
1,5,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
0,0,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
1,0,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
1,0,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
1,0,"Professionals","Professionals","DISTRICT ATTORNEY",7,0,0
1,5,"Administrative Support","Administrative Support","EMERGENCY MEDICAL SERVICES",8,0,0
1,2,"Administrative Support","Administrative Support","EMPLOYEE SERVICES AGENCY",7,0,0
1,5,"Professionals","Officials and Adminstrators","EMPLOYEE SERVICES AGENCY",7,0,0
0,0,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
1,7,"Professionals","Professionals","EMPLOYEE SERVICES AGENCY",7,0,0
1,7,"Service Maintenance","Service Maintenance","FACILITIES AND FLEET",7,0,0
0,7,"Skilled Craft Workers","Skilled Craft","FACILITIES AND FLEET",7,0,0
0,7,"Administrative Support","Administrative Support","FACILITIES AND FLEET",7,0,0
0,7,"Skilled Craft Workers","Skilled Craft","FACILITIES AND FLEET",7,0,0
0,0,"Officials and Administrators","Officials and Adminstrators","PRE-TRIAL SERVICES",4,0,0
1,5,"Administrative Support","Administrative Support","PROBATION",4,0,0
1,0,"Administrative Support","Administrative Support","PROBATION",4,0,0
1,5,"Administrative Support","Administrative Support","PROBATION",4,0,0
1,5,"Administrative Support","Administrative Support","PROBATION",4,0,0
1,2,"Administrative Support","Administrative Support","PROBATION",4,0,0
0,7,"Administrative Support","Administrative Support","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,3,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","PROBATION",4,0,0
1,0,"Officials and Administrators","Officials and Adminstrators","PROBATION",4,0,0
1,4,"Professionals","Officials and Adminstrators","PROCUREMENT",7,0,0
1,4,"Professionals","Officials and Adminstrators","PROCUREMENT",7,0,0
1,7,"Administrative Support","Administrative Support","PUBLIC DEFENDER",7,0,0
0,4,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
1,0,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
0,4,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
1,0,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
1,0,"Professionals","Professionals","PUBLIC DEFENDER",7,0,0
0,5,"Officials and Administrators","Officials and Adminstrators","PUBLIC DEFENDER",7,0,0
1,5,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,0,0
1,5,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,0,0
1,5,"Administrative Support","Administrative Support","PUBLIC HEALTH",8,0,0
1,4,"Paraprofessionals","Administrative Support","PUBLIC HEALTH",8,0,0
1,0,"Professionals","Professionals","PUBLIC HEALTH",8,0,1
0,0,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
1,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
1,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
0,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
0,0,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
1,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
1,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
0,4,"Professionals","Professionals","PUBLIC HEALTH",8,0,0
1,5,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,0,1
1,5,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,0,0
0,5,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,0,1
1,4,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,0,1
1,7,"Administrative Support","Administrative Support","REGISTRAR OF VOTERS",11,0,1
0,7,"Service Maintenance","Administrative Support","REGISTRAR OF VOTERS",11,0,1
1,7,"Technicians","Technicians","REGISTRAR OF VOTERS",11,0,0
0,5,"Professionals","Professionals","RISK MANAGEMENT",7,0,0
0,0,"Administrative Support","Administrative Support","ROADS AND AIRPORTS",3,0,0
0,5,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,0,0
0,5,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,0,0
0,7,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,0,0
0,7,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,0,0
0,5,"Service Maintenance","Skilled Craft","ROADS AND AIRPORTS",3,0,0
0,0,"Technicians","Professionals","ROADS AND AIRPORTS",3,0,0
0,4,"Professionals","Professionals","ROADS AND AIRPORTS",3,0,0
0,5,"Professionals","Professionals","ROADS AND AIRPORTS",3,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
1,2,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services-Non Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services-Non Sworn","SHERIFF SERVICES",9,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,2,"Protective Service Workers","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
1,6,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
1,5,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Technicians","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
1,5,"Professionals","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Professionals","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Professionals","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,5,"Professionals","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,0,"Officials and Administrators","Protective Services - Sworn","SHERIFF SERVICES",9,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
1,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,0,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
1,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,6,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
1,6,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,2,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,5,"Protective Service Workers","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
1,0,"Technicians","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Technicians","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,4,"Technicians","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
0,0,"Technicians","Protective Services - Sworn","SHERIFF-DOC CONTRACT",4,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,2,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,7,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,0,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Administrative Support","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Service Maintenance","Administrative Support","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Service Maintenance","Service Maintenance","SOCIAL SERVICES AGENCY",10,0,0
0,2,"Technicians","Technicians","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,0,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Professionals","Officials and Adminstrators","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
0,2,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
0,5,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
1,4,"Professionals","Professionals","SOCIAL SERVICES AGENCY",10,0,0
